t,px,py,pz,vx,vy,vz,epx,epy,epz,target_speed,target_alt,target_heading,throttle,aileron,elevator,rudder
1.88,26.6601,0,-100.261,14.1707,0,-0.1576,26.0536,-0.0673261,-100.407,18,120,0.000245764,0.217418,7.88773e-05,0.0789,0
1.89,26.8019,0,-100.263,14.1742,0,-0.1578,26.194,-0.0680664,-100.4,18,120,0.000248594,0.217904,2.83267e-05,0.079,0
1.9,26.9437,0,-100.264,14.179,0,-0.158,26.3345,-0.06882,-100.411,18,120,0.000251475,0.218884,-0.000827269,0.0791,0
1.91,27.0856,0,-100.266,14.1888,0,-0.1582,26.4749,-0.0695789,-100.408,18,120,0.000254379,0.217749,-0.000563719,0.0792,0
1.92,27.2273,0,-100.267,14.1775,0,-0.1584,26.6154,-0.0703274,-100.418,18,120,0.000257247,0.217673,0.000449766,0.0793,0
1.93,27.3691,0,-100.269,14.1767,0,-0.1586,26.7559,-0.0710703,-100.447,18,120,0.000260098,0.217217,0.000198018,0.0794,0
1.94,27.5108,0,-100.271,14.1722,0,-0.1588,26.8963,-0.0718062,-100.453,18,120,0.000262926,0.216998,-0.00171515,0.0795,0
1.95,27.6525,0,-100.272,14.17,0,-0.159,27.0368,-0.0725405,-100.456,18,120,0.000265752,0.217315,0.00185092,0.0796,0
1.96,27.7943,0,-100.274,14.1731,0,-0.1592,27.1773,-0.0732721,-100.438,18,120,0.00026857,0.217527,-0.00131907,0.0797,0
1.97,27.936,0,-100.275,14.1753,0,-0.1594,27.3177,-0.0740114,-100.432,18,120,0.00027142,0.218448,-0.000377232,0.0798,0
1.98,28.0779,0,-100.277,14.1845,0,-0.1596,27.4582,-0.0747546,-100.453,18,120,0.000274287,0.217578,-0.000112616,0.0799,0
1.99,28.2196,0,-100.279,14.1758,0,-0.1598,27.9944,-0.147654,-100.462,18,120,0.000542833,0.0595078,0.000892,0.08,0
2,28.3456,0,-100.28,12.5951,0,-0.16,28.1364,-0.149242,-100.472,18,120,0.000548958,0.20977,-0.000676501,0.08,0
2.01,28.4865,0,-100.282,14.0977,0,-0.16,28.2784,-0.150815,-100.472,18,120,0.000555034,0.209756,0.000167119,0.08,0
2.02,28.6275,0,-100.283,14.0976,0,-0.16,28.4203,-0.152378,-100.483,18,120,0.000561082,0.210325,-0.000680906,0.08,0
2.03,28.7685,0,-100.285,14.1032,0,-0.16,28.5623,-0.153934,-100.462,18,120,0.000567106,0.210842,-0.000252619,0.08,0
2.04,28.9096,0,-100.287,14.1084,0,-0.16,28.7043,-0.155492,-100.432,18,120,0.000573148,0.209449,5.3291e-05,0.08,0
2.05,29.0506,0,-100.288,14.0945,0,-0.16,28.8462,-0.157046,-100.421,18,120,0.000579177,0.210059,0.00028933,0.08,0
2.06,29.1916,0,-100.29,14.1006,0,-0.16,28.9882,-0.158603,-100.436,18,120,0.000585226,0.209056,2.90143e-05,0.08,0
2.07,29.3325,0,-100.291,14.0906,0,-0.16,29.1302,-0.160166,-100.451,18,120,0.000591302,0.208998,-0.000745983,0.08,0
2.08,29.4734,0,-100.293,14.09,0,-0.16,29.2722,-0.161743,-100.475,18,120,0.000597439,0.208307,-0.000171863,0.08,0
2.09,29.6142,0,-100.295,14.0831,0,-0.16,29.4142,-0.16332,-100.48,18,120,0.000603579,0.210298,0.000298512,0.08,0
2.1,29.7552,0,-100.296,14.103,0,-0.16,29.5562,-0.164894,-100.492,18,120,0.000609717,0.209967,-0.000239935,0.08,0
2.11,29.8962,0,-100.298,14.0997,0,-0.16,29.6982,-0.166469,-100.506,18,120,0.000615864,0.209709,0.000236802,0.08,0
2.12,30.0372,0,-100.299,14.0971,0,-0.16,29.8402,-0.168043,-100.507,18,120,0.000622014,0.209833,-0.000728456,0.08,0
2.13,30.1782,0,-100.301,14.0983,0,-0.16,29.9822,-0.169627,-100.478,18,120,0.000628206,0.209552,0.000205547,0.08,0
2.14,30.3192,0,-100.303,14.0955,0,-0.16,30.1242,-0.171216,-100.479,18,120,0.000634425,0.210181,-0.00015576,0.08,0
2.15,30.4602,0,-100.304,14.1018,0,-0.16,30.2662,-0.172807,-100.492,18,120,0.000640656,0.210431,-0.000646109,0.08,0
2.16,30.6012,0,-100.306,14.1043,0,-0.16,30.4082,-0.174394,-100.486,18,120,0.000646883,0.209239,0.000253025,0.08,0
2.17,30.7421,0,-100.307,14.0924,0,-0.16,30.5502,-0.175971,-100.445,18,120,0.000653075,0.210018,-0.000697201,0.08,0
2.18,30.8831,0,-100.309,14.1002,0,-0.16,30.6922,-0.177546,-100.452,18,120,0.000659269,0.209896,0.000978134,0.08,0
2.19,31.0241,0,-100.311,14.099,0,-0.16,31.2215,-0.299278,-100.499,18,120,0.00111347,0.0386555,0.00233995,0.08,0
2.2,31.148,0,-100.312,12.3866,0,-0.16,31.3651,-0.300968,-100.525,18,120,0.00112036,0.200731,-0.00335284,0.08,0
2.21,31.2881,0,-100.314,14.0073,0,-0.16,31.5088,-0.302664,-100.547,18,120,0.00112728,0.202392,0.000926734,0.08,0
2.22,31.4283,0,-100.315,14.0239,0,-0.16,31.6524,-0.304353,-100.52,18,120,0.00113417,0.201825,-0.000256822,0.08,0
2.23,31.5685,0,-100.317,14.0183,0,-0.16,31.7961,-0.306032,-100.492,18,120,0.00114104,0.201281,-8.97173e-06,0.08,0
2.24,31.7086,0,-100.319,14.0128,0,-0.16,31.9397,-0.307713,-100.523,18,120,0.00114792,0.20097,0.000594192,0.08,0
2.25,31.8487,0,-100.32,14.0097,0,-0.16,32.0834,-0.309376,-100.52,18,120,0.00115475,0.202192,-0.000799232,0.08,0
2.26,31.9889,0,-100.322,14.0219,0,-0.16,32.227,-0.311053,-100.532,18,120,0.00116163,0.201964,-0.000402871,0.08,0
2.27,32.1291,0,-100.323,14.0196,0,-0.16,32.3707,-0.312735,-100.523,18,120,0.00116854,0.201013,0.000408414,0.08,0
2.28,32.2692,0,-100.325,14.0101,0,-0.16,32.5143,-0.314417,-100.54,18,120,0.00117545,0.20106,0.000442861,0.08,0
2.29,32.4093,0,-100.327,14.0106,0,-0.16,32.658,-0.316091,-100.526,18,120,0.00118235,0.202684,-0.00111978,0.08,0
2.3,32.5496,0,-100.328,14.0268,0,-0.16,32.8016,-0.317763,-100.531,18,120,0.00118924,0.202282,-0.000257984,0.08,0
2.31,32.6898,0,-100.33,14.0228,0,-0.16,32.9453,-0.319444,-100.54,18,120,0.00119617,0.200236,0.000530201,0.08,0
2.32,32.8299,0,-100.331,14.0024,0,-0.16,33.0889,-0.321118,-100.525,18,120,0.00120309,0.20056,0.000248306,0.08,0
2.33,32.9699,0,-100.333,14.0056,0,-0.16,33.2326,-0.322794,-100.467,18,120,0.00121002,0.200946,-0.000316678,0.08,0
2.34,33.11,0,-100.335,14.0095,0,-0.16,33.3763,-0.324461,-100.491,18,120,0.00121693,0.201846,0.000165006,0.08,0
2.35,33.2502,0,-100.336,14.0185,0,-0.16,33.52,-0.32614,-100.467,18,120,0.00122388,0.199745,-0.000600586,0.08,0
2.36,33.3902,0,-100.338,13.9975,0,-0.16,33.6636,-0.327818,-100.437,18,120,0.00123084,0.202575,-0.000526786,0.08,0
2.37,33.5304,0,-100.339,14.0257,0,-0.16,33.8073,-0.329494,-100.432,18,120,0.0012378,0.20229,0.000934475,0.08,0
2.38,33.6707,0,-100.341,14.0229,0,-0.16,33.951,-0.33117,-100.447,18,120,0.00124477,0.202533,0.000421571,0.08,0
2.39,33.8109,0,-100.343,14.0253,0,-0.16,33.7612,-0.399861,-100.512,18,120,0.00150189,0.351354,0.00207142,0.08,0
2.4,33.966,0,-100.344,15.5135,0,-0.16,33.9035,-0.401561,-100.511,18,120,0.00150908,0.208759,-0.00136504,0.08,0
2.41,34.1069,0,-100.346,14.0876,0,-0.16,34.0457,-0.403266,-100.531,18,120,0.0015163,0.208213,-0.0015924,0.08,0
2.42,34.2477,0,-100.347,14.0821,0,-0.16,34.188,-0.404975,-100.552,18,120,0.00152354,0.208204,0.000465841,0.08,0
2.43,34.3886,0,-100.349,14.082,0,-0.16,34.3302,-0.406675,-100.566,18,120,0.00153075,0.209485,0.000194292,0.08,0
2.44,34.5295,0,-100.351,14.0949,0,-0.16,34.4724,-0.408373,-100.582,18,120,0.00153797,0.208316,0.000316364,0.08,0
2.45,34.6703,0,-100.352,14.0832,0,-0.16,34.6147,-0.410059,-100.57,18,120,0.00154514,0.208475,0.000267116,0.08,0
2.46,34.8112,0,-100.354,14.0847,0,-0.16,34.7569,-0.411731,-100.58,18,120,0.00155228,0.20878,-0.00148441,0.08,0
2.47,34.9521,0,-100.355,14.0878,0,-0.16,34.8992,-0.413397,-100.586,18,120,0.00155939,0.208916,-2.84084e-06,0.08,0
2.48,35.093,0,-100.357,14.0892,0,-0.16,35.0414,-0.415053,-100.583,18,120,0.00156648,0.208836,0.00018584,0.08,0
2.49,35.2338,0,-100.359,14.0884,0,-0.16,35.1837,-0.416704,-100.594,18,120,0.00157356,0.206861,-0.000529741,0.08,0
2.5,35.3745,0,-100.36,14.0686,0,-0.16,35.326,-0.418368,-100.625,18,120,0.00158069,0.207618,-0.000303747,0.08,0
2.51,35.5153,0,-100.362,14.0762,0,-0.16,35.4682,-0.42004,-100.591,18,120,0.00158786,0.20778,0.000339109,0.08,0
2.52,35.6561,0,-100.363,14.0778,0,-0.16,35.6105,-0.421725,-100.59,18,120,0.00159509,0.208659,0.000238225,0.08,0
2.53,35.7969,0,-100.365,14.0866,0,-0.16,35.7528,-0.423414,-100.578,18,120,0.00160234,0.209223,-0.000977062,0.08,0
2.54,35.9379,0,-100.367,14.0922,0,-0.16,35.8951,-0.42511,-100.549,18,120,0.00160962,0.208085,0.000283244,0.08,0
2.55,36.0787,0,-100.368,14.0809,0,-0.16,36.0373,-0.426808,-100.538,18,120,0.00161692,0.209884,-3.52654e-05,0.08,0
2.56,36.2197,0,-100.37,14.0988,0,-0.16,36.1796,-0.428508,-100.534,18,120,0.00162424,0.209574,-0.000296806,0.08,0
2.57,36.3606,0,-100.371,14.0957,0,-0.16,36.3218,-0.430195,-100.521,18,120,0.00163152,0.208112,3.43341e-05,0.08,0
2.58,36.5014,0,-100.373,14.0811,0,-0.16,36.4641,-0.431874,-100.518,18,120,0.00163877,0.208488,-0.000415765,0.08,0
2.59,36.6423,0,-100.375,14.0849,0,-0.16,36.4116,0.0163479,-100.494,18,120,-6.20207e-05,0.287747,-0.00867359,0.08,0
2.6,36.791,0,-100.376,14.8775,0,-0.16,36.5531,0.0164744,-100.488,18,120,-6.25342e-05,0.212077,0.00573111,0.08,0
2.61,36.9323,0,-100.378,14.1208,0,-0.16,36.6946,0.0166005,-100.476,18,120,-6.30464e-05,0.213232,-0.000768824,0.08,0
2.62,37.0736,0,-100.379,14.1323,0,-0.16,36.8362,0.0167239,-100.468,18,120,-6.35493e-05,0.211651,0.000398766,0.08,0
2.63,37.2147,0,-100.381,14.1165,0,-0.16,36.9777,0.0168446,-100.459,18,120,-6.40424e-05,0.212282,-0.000466065,0.08,0
2.64,37.356,0,-100.383,14.1228,0,-0.16,37.1192,0.0169602,-100.461,18,120,-6.45167e-05,0.212142,0.00025074,0.08,0
2.65,37.4972,0,-100.384,14.1214,0,-0.16,37.2607,0.0170794,-100.455,18,120,-6.50051e-05,0.212594,-0.000495469,0.08,0
2.66,37.6384,0,-100.386,14.1259,0,-0.16,37.4022,0.0171928,-100.468,18,120,-6.5472e-05,0.213118,-0.000261324,0.08,0
2.67,37.7798,0,-100.387,14.1312,0,-0.16,37.5437,0.017296,-100.471,18,120,-6.59004e-05,0.213439,-0.00141358,0.08,0
2.68,37.9211,0,-100.389,14.1344,0,-0.16,37.6853,0.0174002,-100.485,18,120,-6.63333e-05,0.21161,0.000945455,0.08,0
2.69,38.0623,0,-100.391,14.1161,0,-0.16,37.8268,0.0175056,-100.459,18,120,-6.67712e-05,0.21217,-0.000758822,0.08,0
2.7,38.2035,0,-100.392,14.1217,0,-0.16,37.9683,0.0175983,-100.463,18,120,-6.71609e-05,0.212263,-0.000602138,0.08,0
2.71,38.3447,0,-100.394,14.1226,0,-0.16,38.1098,0.017693,-100.458,18,120,-6.75588e-05,0.211712,-0.000284212,0.08,0
2.72,38.4859,0,-100.395,14.1171,0,-0.16,38.2513,0.0177805,-100.459,18,120,-6.79296e-05,0.211335,-0.00013922,0.08,0
2.73,38.627,0,-100.397,14.1134,0,-0.16,38.3929,0.0178622,-100.457,18,120,-6.82788e-05,0.213748,-0.000471737,0.08,0
2.74,38.7684,0,-100.399,14.1375,0,-0.16,38.5344,0.0179334,-100.457,18,120,-6.85881e-05,0.21254,0.000244891,0.08,0
2.75,38.9096,0,-100.4,14.1254,0,-0.16,38.6759,0.0180062,-100.47,18,120,-6.89035e-05,0.212395,0.000750941,0.08,0
2.76,39.0509,0,-100.402,14.124,0,-0.16,38.8174,0.0180838,-100.456,18,120,-6.92383e-05,0.212377,-0.000871352,0.08,0
2.77,39.1921,0,-100.403,14.1238,0,-0.16,38.959,0.018159,-100.466,18,120,-6.95638e-05,0.21152,-0.000917231,0.08,0
2.78,39.3333,0,-100.405,14.1152,0,-0.16,39.1005,0.018237,-100.48,18,120,-6.99003e-05,0.211404,-9.27231e-05,0.08,0
2.79,39.4744,0,-100.407,14.114,0,-0.16,39.3834,0.369286,-100.427,18,120,-0.00141697,0.147485,-0.00875595,0.08,0
2.8,39.6092,0,-100.408,13.4749,0,-0.16,39.5255,0.370659,-100.441,18,120,-0.00142301,0.209304,0.00624603,0.08,0
2.81,39.7501,0,-100.41,14.093,0,-0.16,39.6677,0.372037,-100.426,18,120,-0.00142908,0.210137,-0.0012703,0.08,0
2.82,39.8911,0,-100.411,14.1014,0,-0.16,39.8098,0.373406,-100.424,18,120,-0.00143513,0.209466,0.000376176,0.08,0
2.83,40.032,0,-100.413,14.0947,0,-0.16,39.9519,0.374776,-100.436,18,120,-0.00144118,0.209644,-0.000307649,0.08,0
2.84,40.173,0,-100.415,14.0964,0,-0.16,40.0941,0.376152,-100.421,18,120,-0.00144726,0.208539,-0.000714873,0.08,0
2.85,40.3139,0,-100.416,14.0854,0,-0.16,40.2362,0.377547,-100.438,18,120,-0.00145342,0.207842,-0.000196216,0.08,0
2.86,40.4546,0,-100.418,14.0784,0,-0.16,40.3784,0.378941,-100.396,18,120,-0.00145959,0.209222,-0.00147264,0.08,0
2.87,40.5956,0,-100.419,14.0922,0,-0.16,40.5205,0.380336,-100.385,18,120,-0.00146577,0.208479,0.000881406,0.08,0
2.88,40.7364,0,-100.421,14.0848,0,-0.16,40.6627,0.381744,-100.394,18,120,-0.001472,0.208937,-4.91393e-05,0.08,0
2.89,40.8773,0,-100.423,14.0894,0,-0.16,40.8049,0.383171,-100.399,18,120,-0.00147831,0.209406,-0.00191283,0.08,0
2.9,41.0183,0,-100.424,14.0941,0,-0.16,40.947,0.384602,-100.398,18,120,-0.00148464,0.209872,0.000365794,0.08,0
2.91,41.1592,0,-100.426,14.0987,0,-0.16,41.0892,0.386029,-100.403,18,120,-0.00149097,0.209512,-0.000223416,0.08,0
2.92,41.3002,0,-100.427,14.0951,0,-0.16,41.2313,0.38746,-100.415,18,120,-0.00149732,0.210789,-0.000855804,0.08,0
2.93,41.4413,0,-100.429,14.1079,0,-0.16,41.3734,0.388894,-100.409,18,120,-0.00150369,0.208382,-0.00157219,0.08,0
2.94,41.5821,0,-100.431,14.0838,0,-0.16,41.5156,0.390322,-100.388,18,120,-0.00151004,0.210744,-0.000115749,0.08,0
2.95,41.7232,0,-100.432,14.1074,0,-0.16,41.6577,0.391747,-100.39,18,120,-0.00151638,0.208509,0.000674094,0.08,0
2.96,41.864,0,-100.434,14.0851,0,-0.16,41.7998,0.393167,-100.4,18,120,-0.00152272,0.209611,-0.000939599,0.08,0
2.97,42.005,0,-100.435,14.0961,0,-0.16,41.942,0.394596,-100.406,18,120,-0.0015291,0.209064,-0.000231704,0.08,0
2.98,42.1459,0,-100.437,14.0906,0,-0.16,42.0841,0.396014,-100.41,18,120,-0.00153544,0.209716,-0.000891756,0.08,0
2.99,42.2869,0,-100.439,14.0972,0,-0.16,42.4751,0.459023,-100.439,18,120,-0.00178244,0.119198,-0.00177865,0.08,0
3,42.4188,0,-100.44,13.192,0,-0.16,42.6181,0.460617,-100.445,18,120,-0.00178962,0.204946,0.000168171,0.08,0
3.01,42.5593,0,-100.442,14.0495,0,-0.16,42.7611,0.462215,-100.449,18,120,-0.00179683,0.205692,0.000294473,0.08,0
3.02,42.6999,0,-100.443,14.0569,0,-0.16,42.9041,0.463819,-100.441,18,120,-0.00180407,0.203317,-0.00131418,0.08,0
3.03,42.8402,0,-100.445,14.0332,0,-0.16,43.047,0.465424,-100.451,18,120,-0.00181132,0.206342,-0.00048768,0.08,0
3.04,42.9808,0,-100.447,14.0634,0,-0.16,43.19,0.467028,-100.439,18,120,-0.00181857,0.20545,-0.00068531,0.08,0
3.05,43.1214,0,-100.448,14.0545,0,-0.16,43.333,0.468638,-100.415,18,120,-0.00182586,0.205738,-0.000410527,0.08,0
3.06,43.2619,0,-100.45,14.0574,0,-0.16,43.476,0.470258,-100.414,18,120,-0.00183319,0.205021,-0.000706781,0.08,0
3.07,43.4024,0,-100.451,14.0502,0,-0.16,43.6189,0.471864,-100.419,18,120,-0.00184048,0.205911,-0.000716982,0.08,0
3.08,43.543,0,-100.453,14.0591,0,-0.16,43.7619,0.47345,-100.438,18,120,-0.00184769,0.205251,-0.000766968,0.08,0
3.09,43.6836,0,-100.455,14.0525,0,-0.16,43.9049,0.475034,-100.434,18,120,-0.00185491,0.206281,-0.000345336,0.08,0
3.1,43.8242,0,-100.456,14.0628,0,-0.16,44.0478,0.476627,-100.46,18,120,-0.00186217,0.205168,-0.00124102,0.08,0
3.11,43.9647,0,-100.458,14.0517,0,-0.16,44.1908,0.478224,-100.431,18,120,-0.00186945,0.206258,0.000387261,0.08,0
3.12,44.1053,0,-100.459,14.0626,0,-0.16,44.3337,0.47982,-100.395,18,120,-0.00187674,0.204611,-0.000734385,0.08,0
3.13,44.2458,0,-100.461,14.0461,0,-0.16,44.4767,0.481422,-100.401,18,120,-0.00188406,0.205279,-0.000717937,0.08,0
3.14,44.3863,0,-100.463,14.0528,0,-0.16,44.6196,0.48302,-100.399,18,120,-0.00189137,0.204691,-0.000133981,0.08,0
3.15,44.5268,0,-100.464,14.0469,0,-0.16,44.7626,0.484626,-100.378,18,120,-0.00189872,0.205568,0.000409981,0.08,0
3.16,44.6673,0,-100.466,14.0557,0,-0.16,44.9055,0.486223,-100.381,18,120,-0.00190605,0.207157,-0.0018291,0.08,0
3.17,44.8081,0,-100.467,14.0716,0,-0.16,45.0485,0.487821,-100.367,18,120,-0.00191339,0.204061,-0.000618445,0.08,0
3.18,44.9485,0,-100.469,14.0406,0,-0.16,45.1914,0.489413,-100.374,18,120,-0.00192071,0.204977,-6.06094e-05,0.08,0
3.19,45.089,0,-100.471,14.0498,0,-0.16,44.4256,0.584819,-100.372,18,120,-0.00228825,0.546414,-0.00299982,0.08,0
3.2,45.2636,0,-100.472,17.4641,0,-0.16,44.5653,0.58671,-100.345,18,120,-0.0022969,0.222159,0.00123736,0.08,0
3.21,45.4058,0,-100.474,14.2216,0,-0.16,44.7049,0.588603,-100.349,18,120,-0.00230557,0.221385,-0.000198886,0.08,0
3.22,45.548,0,-100.475,14.2138,0,-0.16,44.8446,0.590505,-100.346,18,120,-0.00231429,0.220853,-0.00150985,0.08,0
3.23,45.69,0,-100.477,14.2085,0,-0.16,44.9843,0.592399,-100.342,18,120,-0.00232299,0.220865,-0.00080755,0.08,0
3.24,45.8321,0,-100.479,14.2086,0,-0.16,45.124,0.594291,-100.334,18,120,-0.00233168,0.221729,2.93219e-05,0.08,0
3.25,45.9743,0,-100.48,14.2173,0,-0.16,45.2637,0.596182,-100.329,18,120,-0.00234038,0.221483,-0.0010931,0.08,0
3.26,46.1165,0,-100.482,14.2148,0,-0.16,45.4034,0.598082,-100.326,18,120,-0.00234913,0.221308,-0.000361197,0.08,0
3.27,46.2586,0,-100.483,14.2131,0,-0.16,45.5431,0.59998,-100.352,18,120,-0.00235788,0.221321,-0.000583516,0.08,0
3.28,46.4007,0,-100.485,14.2132,0,-0.16,45.6828,0.601883,-100.344,18,120,-0.00236666,0.221585,-0.000736254,0.08,0
3.29,46.5429,0,-100.487,14.2158,0,-0.16,45.8225,0.603768,-100.328,18,120,-0.00237538,0.220265,-0.000156194,0.08,0
3.3,46.6849,0,-100.488,14.2026,0,-0.16,45.9622,0.605664,-100.301,18,120,-0.00238414,0.222409,-0.00173864,0.08,0
3.31,46.8271,0,-100.49,14.2241,0,-0.16,46.1019,0.607569,-100.306,18,120,-0.00239296,0.221309,-0.000793769,0.08,0
3.32,46.9693,0,-100.491,14.2131,0,-0.16,46.2416,0.609464,-100.314,18,120,-0.00240175,0.221118,-1.99266e-05,0.08,0
3.33,47.1114,0,-100.493,14.2112,0,-0.16,46.3813,0.611359,-100.317,18,120,-0.00241054,0.220942,-0.000284789,0.08,0
3.34,47.2535,0,-100.495,14.2094,0,-0.16,46.5211,0.613255,-100.333,18,120,-0.00241935,0.220303,-0.000892028,0.08,0
3.35,47.3955,0,-100.496,14.203,0,-0.16,46.6608,0.615157,-100.302,18,120,-0.00242819,0.220712,-0.00121975,0.08,0
3.36,47.5376,0,-100.498,14.2071,0,-0.16,46.8005,0.617068,-100.318,18,120,-0.00243708,0.220925,-0.00122202,0.08,0
3.37,47.6797,0,-100.499,14.2093,0,-0.16,46.9403,0.618973,-100.297,18,120,-0.00244595,0.219709,-0.000317636,0.08,0
3.38,47.8216,0,-100.501,14.1971,0,-0.16,47.08,0.620877,-100.266,18,120,-0.00245483,0.221231,-0.000347021,0.08,0
3.39,47.9638,0,-100.503,14.2123,0,-0.16,47.2889,0.458077,-100.234,18,120,-0.00181265,0.202542,0.00286002,0.08,0
3.4,48.104,0,-100.504,14.0254,0,-0.16,47.4288,0.459496,-100.219,18,120,-0.00181927,0.220431,-0.00377615,0.08,0
3.41,48.2461,0,-100.506,14.2043,0,-0.16,47.5688,0.460906,-100.23,18,120,-0.00182586,0.220147,-0.00109773,0.08,0
3.42,48.3881,0,-100.507,14.2015,0,-0.16,47.7087,0.462305,-100.223,18,120,-0.00183242,0.222451,-0.000395843,0.08,0
3.43,48.5303,0,-100.509,14.2245,0,-0.16,47.8486,0.463712,-100.249,18,120,-0.00183902,0.220785,-0.00126487,0.08,0
3.44,48.6724,0,-100.511,14.2079,0,-0.16,47.9885,0.46513,-100.262,18,120,-0.00184567,0.220731,-0.0010623,0.08,0
3.45,48.8145,0,-100.512,14.2073,0,-0.16,48.1284,0.466554,-100.261,18,120,-0.00185234,0.220247,0.000291598,0.08,0
3.46,48.9565,0,-100.514,14.2025,0,-0.16,48.2683,0.467983,-100.282,18,120,-0.00185905,0.219073,-0.000885138,0.08,0
3.47,49.0984,0,-100.515,14.1907,0,-0.16,48.4082,0.469409,-100.279,18,120,-0.00186575,0.219367,-0.000994734,0.08,0
3.48,49.2403,0,-100.517,14.1937,0,-0.16,48.5481,0.470837,-100.279,18,120,-0.00187247,0.220704,-0.000296494,0.08,0
3.49,49.3824,0,-100.519,14.207,0,-0.16,48.6881,0.472267,-100.264,18,120,-0.0018792,0.219144,-0.0014988,0.08,0
3.5,49.5243,0,-100.52,14.1914,0,-0.16,48.828,0.473693,-100.265,18,120,-0.00188593,0.220643,-0.000684611,0.08,0
3.51,49.6664,0,-100.522,14.2064,0,-0.16,48.9679,0.47511,-100.267,18,120,-0.00189262,0.220385,-0.000556754,0.08,0
3.52,49.8084,0,-100.523,14.2038,0,-0.16,49.1079,0.47652,-100.263,18,120,-0.0018993,0.219022,-0.000725764,0.08,0
3.53,49.9503,0,-100.525,14.1902,0,-0.16,49.2478,0.477936,-100.281,18,120,-0.00190601,0.221154,-0.00105375,0.08,0
3.54,50.0924,0,-100.527,14.2115,0,-0.16,49.3878,0.479361,-100.287,18,120,-0.00191276,0.219368,-0.000682781,0.08,0
3.55,50.2344,0,-100.528,14.1937,0,-0.16,49.5277,0.480798,-100.303,18,120,-0.00191956,0.220204,-0.000105606,0.08,0
3.56,50.3764,0,-100.53,14.202,0,-0.16,49.6676,0.482232,-100.301,18,120,-0.00192637,0.220055,-0.00194087,0.08,0
3.57,50.5184,0,-100.531,14.2006,0,-0.16,49.8076,0.483663,-100.302,18,120,-0.00193316,0.219198,-0.00147911,0.08,0
3.58,50.6603,0,-100.533,14.192,0,-0.16,49.9476,0.485097,-100.311,18,120,-0.00193998,0.218931,0.000614719,0.08,0
3.59,50.8022,0,-100.535,14.1893,0,-0.16,50.2832,0.0131886,-100.269,18,120,-5.28141e-05,0.144054,0.00890643,0.08,0
3.6,50.9366,0,-100.536,13.4405,0,-0.16,50.4239,0.012926,-100.263,18,120,-5.17919e-05,0.215784,-0.00874982,0.08,0
3.61,51.0782,0,-100.538,14.1578,0,-0.16,50.5646,0.0126612,-100.262,18,120,-5.07595e-05,0.214773,0.000215212,0.08,0
3.62,51.2197,0,-100.539,14.1477,0,-0.16,50.7053,0.0124029,-100.255,18,120,-4.97521e-05,0.217591,-0.000843844,0.08,0
3.63,51.3614,0,-100.541,14.1759,0,-0.16,50.8461,0.0121571,-100.233,18,120,-4.87935e-05,0.215711,-0.00065878,0.08,0
3.64,51.503,0,-100.543,14.1571,0,-0.16,50.9868,0.0119163,-100.245,18,120,-4.78541e-05,0.216582,-0.000191763,0.08,0
3.65,51.6447,0,-100.544,14.1658,0,-0.16,51.1275,0.0116657,-100.234,18,120,-4.68741e-05,0.217257,-0.00131711,0.08,0
3.66,51.7864,0,-100.546,14.1726,0,-0.16,51.2682,0.0114353,-100.25,18,120,-4.59744e-05,0.21633,-0.000514215,0.08,0
3.67,51.928,0,-100.547,14.1633,0,-0.16,51.4089,0.0111894,-100.255,18,120,-4.50115e-05,0.217136,-0.000436605,0.08,0
3.68,52.0697,0,-100.549,14.1714,0,-0.16,51.5496,0.0109419,-100.265,18,120,-4.40404e-05,0.217654,-0.000259932,0.08,0
3.69,52.2115,0,-100.551,14.1765,0,-0.16,51.6903,0.0107001,-100.274,18,120,-4.30916e-05,0.216322,-0.00146576,0.08,0
3.7,52.3531,0,-100.552,14.1632,0,-0.16,51.831,0.0104505,-100.259,18,120,-4.21105e-05,0.215826,0.000160233,0.08,0
3.71,52.4947,0,-100.554,14.1583,0,-0.16,51.9717,0.0101975,-100.251,18,120,-4.11142e-05,0.215096,-0.000837239,0.08,0
3.72,52.6362,0,-100.555,14.151,0,-0.16,52.1124,0.00993861,-100.263,18,120,-4.00932e-05,0.216139,-0.00041717,0.08,0
3.73,52.7778,0,-100.557,14.1614,0,-0.16,52.2531,0.00968123,-100.248,18,120,-3.90771e-05,0.217185,-0.00113685,0.08,0
3.74,52.9196,0,-100.559,14.1719,0,-0.16,52.3938,0.00942139,-100.255,18,120,-3.80499e-05,0.216606,-0.000449236,0.08,0
3.75,53.0612,0,-100.56,14.1661,0,-0.16,52.5345,0.00915977,-100.252,18,120,-3.70144e-05,0.216191,-0.000788598,0.08,0
3.76,53.2028,0,-100.562,14.1619,0,-0.16,52.6753,0.00890448,-100.25,18,120,-3.60032e-05,0.215881,-0.000144629,0.08,0
3.77,53.3444,0,-100.563,14.1588,0,-0.16,52.816,0.0086502,-100.245,18,120,-3.4995e-05,0.217686,-0.00100122,0.08,0
3.78,53.4862,0,-100.565,14.1769,0,-0.16,52.9567,0.00839927,-100.237,18,120,-3.39992e-05,0.216893,-0.000894767,0.08,0
3.79,53.6279,0,-100.567,14.1689,0,-0.16,52.999,0.50254,-100.248,18,120,-0.00203456,0.259213,-0.0106989,0.08,0
